tic,date,neg,neu,pos,compound
EXR,2024-01-26,0.0,1.0,0.0,0.0
EXR,2024-01-29,0.0,0.795,0.205,0.2023
EXR,2024-01-30,0.0,0.805,0.195,0.4404
EXR,2024-02-02,0.0,1.0,0.0,0.0
F,2024-01-10,0.0,0.762,0.238,0.40637500000000004
F,2024-01-11,0.0,1.0,0.0,0.0
F,2024-01-12,0.128,0.872,0.0,-0.296
F,2024-01-13,0.0,1.0,0.0,0.0
F,2024-01-14,0.0,0.828,0.172,0.4019
F,2024-01-15,0.0,1.0,0.0,0.0
F,2024-01-16,0.0,1.0,0.0,0.0
F,2024-01-17,0.114,0.886,0.0,-0.21230000000000002
F,2024-01-18,0.1325,0.7765,0.091,-0.1537
F,2024-01-19,0.23629411764705885,0.7388823529411764,0.024823529411764706,-0.30023529411764704
F,2024-01-21,0.0,1.0,0.0,0.0
F,2024-01-22,0.03316666666666667,0.8374999999999999,0.12933333333333333,0.1542166666666667
F,2024-01-23,0.04975,0.92725,0.023,-0.0903
F,2024-01-24,0.0,0.9858888888888888,0.01411111111111111,0.048933333333333336
F,2024-01-25,0.04633333333333334,0.8403333333333333,0.11333333333333333,0.14831666666666665
F,2024-01-26,0.0,0.8492500000000001,0.15075,0.1991
F,2024-01-27,0.0,1.0,0.0,0.0
F,2024-01-28,0.0,1.0,0.0,0.0
F,2024-01-29,0.0,0.9016,0.0984,0.14526
F,2024-01-30,0.008125,0.986625,0.00525,-0.0096125
F,2024-01-31,0.07039999999999999,0.7564,0.1732,0.2697
F,2024-02-01,0.0,0.9086000000000001,0.09140000000000001,0.17170000000000002
F,2024-02-02,0.07,0.864375,0.065625,0.03172499999999999
F,2024-02-03,0.0,0.894,0.106,0.0772
FANG,2023-09-14,0.0,0.8335,0.1665,0.27115
FANG,2023-09-15,0.0675,0.5575,0.375,0.6506000000000001
FANG,2023-09-20,0.0,0.84,0.16,0.2732
FANG,2023-09-21,0.0,0.8265,0.1735,0.38355
FANG,2023-09-22,0.0,0.84,0.16,0.2732
FANG,2023-09-24,0.0,0.488,0.512,0.743
FANG,2023-09-26,0.0,0.79,0.21000000000000002,0.2732
FANG,2023-09-28,0.0,0.69,0.31,0.5423
FANG,2023-09-29,0.0,0.795,0.205,0.2732
FANG,2023-10-03,0.0,0.8335,0.1665,0.27115
FANG,2023-10-04,0.167,0.833,0.0,-0.296
FANG,2023-10-09,0.0,0.8280000000000001,0.172,0.1366
FANG,2023-10-10,0.082,0.7933333333333333,0.12466666666666666,0.046033333333333336
FANG,2023-10-12,0.0,0.75625,0.24375,0.48214999999999997
FANG,2023-10-13,0.0,0.5696666666666667,0.4303333333333333,0.6375000000000001
FANG,2023-10-14,0.0,0.722,0.278,0.4019
FANG,2023-10-16,0.0,0.8494999999999999,0.15050000000000002,0.2069
FANG,2023-10-17,0.0,0.811,0.189,0.2732
FANG,2023-10-18,0.0,0.5674999999999999,0.4325,0.64005
FANG,2023-10-19,0.0,0.6985,0.3015,0.45505
FANG,2023-10-24,0.0,0.69,0.31,0.5423
FANG,2023-10-26,0.0,0.8756666666666666,0.12433333333333334,0.1585
FANG,2023-10-30,0.0,0.9118,0.0882,0.14974
FANG,2023-10-31,0.0,0.811,0.189,0.2732
FANG,2023-11-01,0.182,0.5695,0.249,0.09895000000000001
FANG,2023-11-02,0.0,0.614,0.386,0.5267
FANG,2023-11-03,0.0,0.656,0.344,0.4939
FANG,2023-11-06,0.0,0.768,0.232,0.35325555555555554
FANG,2023-11-07,0.0,0.769,0.231,0.2732
FANG,2023-11-08,0.0,0.8443333333333333,0.15566666666666665,0.18213333333333334
FANG,2023-11-10,0.0,0.442,0.558,0.743
FANG,2023-11-13,0.0,1.0,0.0,0.0
FANG,2023-11-16,0.0,1.0,0.0,0.0
FANG,2023-11-21,0.0,0.9055,0.0945,0.1366
FANG,2023-11-27,0.296,0.704,0.0,-0.2732
FANG,2023-11-30,0.0,0.656,0.344,0.2732
FANG,2023-12-01,0.0,0.656,0.344,0.2732
FANG,2023-12-03,0.0,1.0,0.0,0.0
FANG,2023-12-05,0.0,0.725,0.275,0.4253
FANG,2023-12-06,0.0,1.0,0.0,0.0
FANG,2023-12-07,0.0,0.792,0.208,0.2732
FANG,2023-12-12,0.597,0.265,0.139,-0.7859
FANG,2023-12-14,0.0,1.0,0.0,0.0
FANG,2023-12-15,0.0,1.0,0.0,0.0
FANG,2023-12-20,0.0,0.687,0.313,0.4927
FANG,2023-12-21,0.0,0.656,0.344,0.2732
FANG,2023-12-25,0.0,1.0,0.0,0.0
FANG,2023-12-26,0.0,0.792,0.208,0.2732
FANG,2023-12-28,0.246,0.611,0.143,-0.1351
FANG,2024-01-05,0.161,0.581,0.258,0.128
FANG,2024-01-07,0.165,0.677,0.158,-0.0258
FANG,2024-01-08,0.0,0.851,0.149,0.2732
FANG,2024-01-11,0.0,0.8215,0.1785,0.38355
FANG,2024-01-16,0.08866666666666667,0.7879999999999999,0.12333333333333334,0.05336666666666667
FANG,2024-01-19,0.0,1.0,0.0,0.0
FANG,2024-01-21,0.0,1.0,0.0,0.0
FANG,2024-01-22,0.0,0.811,0.189,0.2732
FANG,2024-01-24,0.0,0.792,0.208,0.2732
FANG,2024-01-27,0.0,0.631,0.369,0.6249
FANG,2024-01-29,0.0,1.0,0.0,0.0
FANG,2024-01-30,0.0,0.851,0.149,0.2732
FANG,2024-02-01,0.0,0.792,0.208,0.2732
FAST,2023-08-30,0.0,0.789,0.211,0.34
FAST,2023-09-06,0.0,1.0,0.0,0.0
FAST,2023-09-07,0.194,0.806,0.0,-0.34
FAST,2023-09-12,0.0,1.0,0.0,0.0
FAST,2023-09-13,0.0,0.8400000000000001,0.16,0.2553
FAST,2023-09-21,0.0,1.0,0.0,0.0
FAST,2023-09-27,0.0,1.0,0.0,0.0
FAST,2023-09-28,0.0,0.652,0.348,0.4939
FAST,2023-09-29,0.0,1.0,0.0,0.0
FAST,2023-10-03,0.131,0.458,0.412,0.6486
FAST,2023-10-05,0.0,1.0,0.0,0.0
FAST,2023-10-10,0.0,0.7355,0.2645,0.4221
FAST,2023-10-11,0.0,1.0,0.0,0.0
FAST,2023-10-12,0.037476190476190475,0.8362380952380952,0.12623809523809523,0.1420809523809524
FAST,2023-10-13,0.0745,0.9255,0.0,-0.09486666666666665
FAST,2023-10-14,0.0,1.0,0.0,0.0
FAST,2023-10-16,0.08533333333333333,0.875,0.03966666666666666,-0.08346666666666668
FAST,2023-10-17,0.0,0.833,0.167,0.2023
FAST,2023-10-18,0.0,0.645,0.355,0.5267
FAST,2023-10-19,0.0,0.8280000000000001,0.172,0.31845
FAST,2023-10-24,0.0,1.0,0.0,0.0
FAST,2023-10-27,0.0,1.0,0.0,0.0
FAST,2023-10-30,0.104,0.896,0.0,-0.1366
FAST,2023-11-02,0.0,0.68,0.32,0.5106
FAST,2023-11-04,0.297,0.545,0.158,-0.3182
FAST,2023-11-20,0.0,1.0,0.0,0.0
FAST,2023-11-21,0.0,0.833,0.167,0.2023
FAST,2023-11-23,0.0,0.682,0.318,0.6369
FAST,2023-11-24,0.0,1.0,0.0,0.0
FAST,2023-11-27,0.0,0.504,0.496,0.7096
FAST,2023-11-30,0.0,0.808,0.192,0.2263
FAST,2023-12-01,0.0,0.832,0.168,0.2057
FAST,2023-12-04,0.0,1.0,0.0,0.0
FAST,2023-12-07,0.187,0.672,0.142,-0.1531
FAST,2023-12-13,0.222,0.635,0.143,-0.25
FAST,2023-12-14,0.0,0.68,0.32,0.5106
FAST,2023-12-19,0.187,0.672,0.142,-0.1531
FAST,2024-01-04,0.0,1.0,0.0,0.0
FAST,2024-01-08,0.187,0.672,0.142,-0.1531
FAST,2024-01-12,0.0,1.0,0.0,0.0
FAST,2024-01-15,0.0,1.0,0.0,0.0
FAST,2024-01-17,0.0,0.8875,0.1125,0.24695
FAST,2024-01-18,0.02723076923076923,0.8012307692307693,0.17153846153846153,0.23799230769230767
FAST,2024-01-19,0.0,1.0,0.0,0.0
FAST,2024-01-22,0.0,0.845,0.155,0.20095
FAST,2024-01-23,0.0,0.661,0.339,0.6249
FAST,2024-01-25,0.0,1.0,0.0,0.0
FAST,2024-01-30,0.0,1.0,0.0,0.0
FAST,2024-01-31,0.0,0.686,0.314,0.4939
FCX,2023-10-09,0.0705,0.679,0.25,0.38155
FCX,2023-10-10,0.0,1.0,0.0,0.0
FCX,2023-10-11,0.0,0.8905000000000001,0.1095,0.21075
FCX,2023-10-12,0.0,0.7085,0.2915,0.31845
FCX,2023-10-13,0.0,0.615,0.385,0.6124
FCX,2023-10-17,0.0,1.0,0.0,0.0
FCX,2023-10-19,0.07190909090909091,0.8155454545454546,0.11254545454545455,0.06428181818181819
FCX,2023-10-20,0.0,1.0,0.0,0.0
FCX,2023-10-23,0.0,1.0,0.0,0.0
FCX,2023-10-24,0.123,0.877,0.0,-0.2732
FCX,2023-10-25,0.0,0.849,0.151,0.1531
FCX,2023-10-28,0.143,0.476,0.381,0.4588
FCX,2023-10-30,0.0,0.775,0.225,0.4404
FCX,2023-10-31,0.0,0.794,0.206,0.31845
FCX,2023-11-01,0.0,0.851,0.149,0.2732
FCX,2023-11-03,0.0,0.795,0.205,0.4767
FCX,2023-11-04,0.0,1.0,0.0,0.0
FCX,2023-11-06,0.0,1.0,0.0,0.0
FCX,2023-11-07,0.0,0.658,0.342,0.6369
FCX,2023-11-13,0.0,0.9545,0.0455,0.0129
FCX,2023-11-14,0.0,0.911,0.089,0.1909
FCX,2023-11-15,0.0,0.674,0.326,0.5256
FCX,2023-11-16,0.10233333333333333,0.842,0.05566666666666667,-0.12726666666666667
FCX,2023-11-20,0.0,1.0,0.0,0.0
FCX,2023-11-21,0.119,0.452,0.429,0.7579
FCX,2023-11-23,0.189,0.811,0.0,-0.2732
FCX,2023-11-27,0.0,1.0,0.0,0.0
FCX,2023-11-30,0.0,0.6549999999999999,0.345,0.5379333333333334
FCX,2023-12-01,0.138,0.72,0.14200000000000002,0.012749999999999997
FCX,2023-12-03,0.0,0.777,0.223,0.3182
FCX,2023-12-04,0.0,1.0,0.0,0.0
FCX,2023-12-05,0.0,0.8,0.2,0.3612
FCX,2023-12-06,0.122,0.674,0.204,0.12040000000000001
FCX,2023-12-08,0.0,1.0,0.0,0.0
FCX,2023-12-12,0.0,1.0,0.0,0.0
FCX,2023-12-17,0.0,0.543,0.457,0.6369
FCX,2023-12-18,0.0,0.769,0.231,0.34
FCX,2023-12-20,0.0,1.0,0.0,0.0
FCX,2023-12-23,0.0,0.588,0.412,0.6369
FCX,2023-12-27,0.0,1.0,0.0,0.0
FCX,2023-12-29,0.0,1.0,0.0,0.0
FCX,2023-12-31,0.0,0.816,0.184,0.2023
FCX,2024-01-02,0.0,0.772,0.228,0.38585
FCX,2024-01-03,0.0,1.0,0.0,0.0
FCX,2024-01-04,0.0,0.732,0.268,0.296
FCX,2024-01-09,0.0,0.882,0.118,0.2494333333333333
FCX,2024-01-10,0.1435,0.8565,0.0,-0.19375
FCX,2024-01-11,0.0,0.936,0.064,0.0258
FCX,2024-01-17,0.0,0.9255,0.0745,0.1358
FCX,2024-01-19,0.0,1.0,0.0,0.0
FCX,2024-01-21,0.0,0.714,0.286,0.5574
FCX,2024-01-24,0.0,0.8323636363636364,0.1676363636363636,0.19926363636363637
FCX,2024-01-25,0.0,1.0,0.0,0.0
FCX,2024-01-29,0.0,1.0,0.0,0.0
FCX,2024-01-30,0.0,0.7,0.3,0.4588
FCX,2024-01-31,0.0,0.656,0.344,0.6369
FDS,2023-05-16,0.0,1.0,0.0,0.0
FDS,2023-05-25,0.0,1.0,0.0,0.0
FDS,2023-05-26,0.091,0.909,0.0,-0.1027
FDS,2023-05-28,0.0,0.745,0.255,0.34
FDS,2023-06-12,0.123,0.877,0.0,-0.1027
FDS,2023-06-13,0.0,1.0,0.0,0.0
FDS,2023-06-15,0.0,1.0,0.0,0.0
FDS,2023-06-16,0.0,0.8375,0.1625,0.3243
FDS,2023-06-18,0.0,0.634,0.366,0.6369
FDS,2023-06-21,0.0,1.0,0.0,0.0
FDS,2023-06-22,0.0,0.8704999999999999,0.1295,0.1366
FDS,2023-06-23,0.0,1.0,0.0,0.0
FDS,2023-06-26,0.0,1.0,0.0,0.0
FDS,2023-06-27,0.0,1.0,0.0,0.0
FDS,2023-07-03,0.0,1.0,0.0,0.0
FDS,2023-07-07,0.0,1.0,0.0,0.0
FDS,2023-07-12,0.0,1.0,0.0,0.0
FDS,2023-07-13,0.0,1.0,0.0,0.0
FDS,2023-07-14,0.0,1.0,0.0,0.0
FDS,2023-07-17,0.0,1.0,0.0,0.0
FDS,2023-07-28,0.153,0.847,0.0,-0.1139
FDS,2023-08-03,0.0,1.0,0.0,0.0
FDS,2023-08-10,0.0,0.573,0.427,0.7717
FDS,2023-08-11,0.0,1.0,0.0,0.0
FDS,2023-08-16,0.0,1.0,0.0,0.0
FDS,2023-08-24,0.0,0.8955,0.1045,0.2202
FDS,2023-08-25,0.0,0.694,0.306,0.5267
FDS,2023-08-30,0.0,1.0,0.0,0.0
FDS,2023-08-31,0.0,0.732,0.268,0.5267
FDS,2023-09-04,0.0,0.789,0.211,0.34
FDS,2023-09-05,0.231,0.769,0.0,-0.34
FDS,2023-09-13,0.0,0.8775,0.1225,0.1909
FDS,2023-09-21,0.04016666666666666,0.8530000000000001,0.10683333333333334,0.13785
FDS,2023-09-22,0.062,0.9380000000000001,0.0,-0.05103333333333334
FDS,2023-09-26,0.0,0.714,0.286,0.5267
FDS,2023-09-27,0.0,0.9463333333333334,0.05366666666666667,0.10606666666666666
FDS,2023-10-03,0.0,0.804,0.196,0.296
FDS,2023-10-06,0.0,1.0,0.0,0.0
FDS,2023-10-07,0.0,0.795,0.205,0.2023
FDS,2023-10-16,0.0,1.0,0.0,0.0
FDS,2023-10-17,0.0,1.0,0.0,0.0
FDS,2023-10-19,0.0,0.7130000000000001,0.28700000000000003,0.36819999999999997
FDS,2023-11-02,0.0565,0.9435,0.0,-0.1591
FDS,2023-11-04,0.0,0.855,0.145,0.296
FDS,2023-11-11,0.0,1.0,0.0,0.0
FDS,2023-11-13,0.0,0.845,0.155,0.296
FDS,2023-11-16,0.0,0.9483333333333333,0.051666666666666666,0.09866666666666667
FDS,2023-11-20,0.0,1.0,0.0,0.0
FDS,2023-11-26,0.0,1.0,0.0,0.0
FDS,2023-12-05,0.0,0.804,0.196,0.296
FDS,2023-12-14,0.0,1.0,0.0,0.0
FDS,2023-12-19,0.057249999999999995,0.8220000000000001,0.12075,0.105875
FDS,2023-12-20,0.0,1.0,0.0,0.0
FDS,2023-12-21,0.0,1.0,0.0,0.0
FDS,2023-12-28,0.0,0.804,0.196,0.296
FDS,2023-12-29,0.0,1.0,0.0,0.0
FDS,2023-12-31,0.0,0.804,0.196,0.296
FDS,2024-01-02,0.0,0.806,0.194,0.34
FDS,2024-01-04,0.181,0.6455,0.1745,0.09165000000000001
FDS,2024-01-05,0.0,1.0,0.0,0.0
FDS,2024-01-06,0.0,1.0,0.0,0.0
FDS,2024-01-09,0.0,1.0,0.0,0.0
FDS,2024-01-18,0.0,1.0,0.0,0.0
FDS,2024-02-01,0.0,0.804,0.196,0.296
FDS,2024-02-02,0.0,1.0,0.0,0.0
FDX,2023-12-20,0.14014285714285715,0.8038571428571428,0.056,-0.11139285714285715
FDX,2023-12-21,0.0,0.9101666666666667,0.08983333333333333,0.07173333333333333
FDX,2023-12-22,0.05366666666666667,0.871,0.07533333333333334,0.0747
FDX,2023-12-23,0.0,0.821,0.179,0.2997
FDX,2023-12-26,0.031,0.7884,0.1806,0.29964
FDX,2023-12-27,0.05325,0.7515000000000001,0.195,0.281325
FDX,2023-12-28,0.16483333333333333,0.7555000000000001,0.07983333333333333,-0.10083333333333333
FDX,2023-12-29,0.06566666666666666,0.7576666666666667,0.17666666666666667,0.17700000000000002
FDX,2023-12-30,0.378,0.622,0.0,-0.8367
FDX,2024-01-02,0.07966666666666666,0.75,0.17033333333333334,0.14936666666666668
FDX,2024-01-03,0.0,1.0,0.0,0.0
FDX,2024-01-04,0.14833333333333332,0.8249999999999998,0.02666666666666667,-0.15666666666666665
FDX,2024-01-05,0.0,1.0,0.0,0.0
FDX,2024-01-07,0.0,0.625,0.375,0.6369
FDX,2024-01-08,0.063,0.8756666666666666,0.06133333333333333,-0.02363333333333333
FDX,2024-01-09,0.0885,0.9115,0.0,-0.19872499999999998
FDX,2024-01-10,0.0,0.7715000000000001,0.2285,0.3548
FDX,2024-01-12,0.0,0.9316666666666666,0.06833333333333333,0.1589
FDX,2024-01-14,0.11933333333333333,0.8806666666666666,0.0,-0.22666666666666668
FDX,2024-01-16,0.09375,0.83675,0.0695,-0.09077500000000001
FDX,2024-01-17,0.0,1.0,0.0,0.0
FDX,2024-01-18,0.0,1.0,0.0,0.0
FDX,2024-01-21,0.0,1.0,0.0,0.0
FDX,2024-01-22,0.0,0.816,0.184,0.4019
FDX,2024-01-23,0.1195,0.6970000000000001,0.1835,0.07220000000000001
FDX,2024-01-24,0.0,0.5,0.5,0.7184
FDX,2024-01-25,0.0,1.0,0.0,0.0
FDX,2024-01-26,0.0,0.892,0.108,0.148
FDX,2024-01-27,0.0,0.796,0.204,0.3182
FDX,2024-01-30,0.12933333333333333,0.7736666666666666,0.09699999999999999,-0.025833333333333337
FDX,2024-02-01,0.17657142857142857,0.7012857142857143,0.12185714285714286,-0.10089999999999999
FE,2023-09-07,0.0,1.0,0.0,0.0
FE,2023-09-08,0.01925,0.7575000000000001,0.22325,0.3943
FE,2023-09-11,0.0,0.909,0.091,0.2202
FE,2023-09-12,0.0,1.0,0.0,0.0
FE,2023-09-13,0.0,0.893,0.107,0.2023
FE,2023-09-14,0.0,0.8875,0.1125,0.2202
FE,2023-09-15,0.0,0.8086666666666668,0.19133333333333336,0.27686666666666665
FE,2023-09-18,0.0,1.0,0.0,0.0
FE,2023-09-20,0.0,1.0,0.0,0.0
FE,2023-09-21,0.0,1.0,0.0,0.0
FE,2023-09-26,0.077,0.8366666666666666,0.08633333333333333,0.02363333333333333
FE,2023-09-27,0.0,0.693,0.307,0.4767
FE,2023-09-28,0.0,1.0,0.0,0.0
FE,2023-09-30,0.0,0.642,0.358,0.4404
FE,2023-10-02,0.075,0.847,0.078,0.0129
FE,2023-10-03,0.0,1.0,0.0,0.0
FE,2023-10-09,0.0,0.618,0.382,0.6771
FE,2023-10-10,0.0,0.748,0.252,0.4019
FE,2023-10-11,0.0,0.459,0.541,0.7096
FE,2023-10-16,0.0,0.685,0.315,0.5574
FE,2023-10-19,0.0,0.8605,0.1395,0.23835
FE,2023-10-20,0.0,0.811,0.189,0.2732
FE,2023-10-23,0.0,0.786,0.21400000000000002,0.5194
FE,2023-10-24,0.1045,0.8045,0.0915,-0.0386
FE,2023-10-25,0.0,0.8726666666666666,0.12733333333333333,0.2257
FE,2023-10-26,0.0436,0.899,0.05739999999999999,0.03558
FE,2023-10-27,0.10125,0.84975,0.049,-0.053000000000000005
FE,2023-10-28,0.0,1.0,0.0,0.0
FE,2023-10-30,0.0,0.8255,0.1745,0.23775000000000002
FE,2023-11-01,0.0,1.0,0.0,0.0
FE,2023-11-02,0.0,0.5705,0.4295,0.6144999999999999
FE,2023-11-03,0.0,1.0,0.0,0.0
FE,2023-11-06,0.0,1.0,0.0,0.0
FE,2023-11-09,0.0,1.0,0.0,0.0
FE,2023-11-14,0.0,1.0,0.0,0.0
FE,2023-11-18,0.0,1.0,0.0,0.0
FE,2023-11-20,0.329,0.671,0.0,-0.5994
FE,2023-11-21,0.0,1.0,0.0,0.0
FE,2023-11-28,0.194,0.625,0.181,-0.0516
FE,2023-11-30,0.382,0.446,0.172,-0.5106
FE,2023-12-04,0.0,0.6883333333333334,0.3116666666666667,0.4312666666666667
FE,2023-12-07,0.0,0.7635000000000001,0.2365,0.5243
FE,2023-12-11,0.0,1.0,0.0,0.0
FE,2023-12-12,0.0,0.6829999999999999,0.317,0.6343166666666666
FE,2023-12-13,0.0,0.513,0.487,0.6908
FE,2023-12-20,0.0,1.0,0.0,0.0
FE,2024-01-03,0.0512,0.9124000000000001,0.036199999999999996,-0.059199999999999996
FE,2024-01-04,0.0,0.826,0.174,0.2732
FE,2024-01-08,0.0,1.0,0.0,0.0
FE,2024-01-09,0.0,1.0,0.0,0.0
FE,2024-01-10,0.0,0.804,0.196,0.296
FE,2024-01-11,0.0,0.769,0.231,0.34
FE,2024-01-13,0.0,0.741,0.259,0.4215
FE,2024-01-18,0.034999999999999996,0.791,0.17366666666666666,0.25266666666666665
FE,2024-01-23,0.0,0.891,0.109,0.0258
FE,2024-01-30,0.0,1.0,0.0,0.0
FE,2024-02-02,0.0,1.0,0.0,0.0
FFIV,2023-06-13,0.0,1.0,0.0,0.0
FFIV,2023-06-14,0.0,1.0,0.0,0.0
FFIV,2023-06-21,0.0,1.0,0.0,0.0
FFIV,2023-06-26,0.0,0.629,0.371,0.6486
FFIV,2023-06-30,0.0,1.0,0.0,0.0
FFIV,2023-07-10,0.0,1.0,0.0,0.0
FFIV,2023-07-21,0.0,1.0,0.0,0.0
FFIV,2023-07-24,0.0,0.8368333333333333,0.16316666666666665,0.2838
FFIV,2023-07-25,0.030857142857142857,0.9308571428571428,0.03828571428571429,0.030657142857142865
FFIV,2023-07-26,0.03833333333333334,0.7493333333333334,0.21266666666666667,0.38916666666666666
FFIV,2023-08-02,0.0,1.0,0.0,0.0
FFIV,2023-08-18,0.0,0.708,0.292,0.5106
FFIV,2023-08-23,0.0,1.0,0.0,0.0
FFIV,2023-08-24,0.0,1.0,0.0,0.0
FFIV,2023-08-25,0.0,1.0,0.0,0.0
FFIV,2023-08-30,0.0,1.0,0.0,0.0
FFIV,2023-08-31,0.0,1.0,0.0,0.0
FFIV,2023-09-01,0.0,1.0,0.0,0.0
FFIV,2023-09-06,0.0,0.794,0.206,0.3818
FFIV,2023-09-12,0.0,0.828,0.172,0.4019
FFIV,2023-09-25,0.0,1.0,0.0,0.0
FFIV,2023-10-05,0.0,1.0,0.0,0.0
FFIV,2023-10-06,0.0,0.804,0.196,0.296
FFIV,2023-10-09,0.0,0.629,0.371,0.6486
FFIV,2023-10-16,0.0,0.924,0.076,0.1027
FFIV,2023-10-17,0.0,1.0,0.0,0.0
FFIV,2023-10-20,0.0,1.0,0.0,0.0
FFIV,2023-10-23,0.0,1.0,0.0,0.0
FFIV,2023-10-24,0.028142857142857143,0.8837142857142857,0.08814285714285715,0.15578571428571428
FFIV,2023-10-25,0.0,1.0,0.0,0.0
FFIV,2023-10-26,0.12233333333333334,0.7046666666666667,0.17300000000000001,0.12280000000000002
FFIV,2023-10-31,0.0,1.0,0.0,0.0
FFIV,2023-11-01,0.0,1.0,0.0,0.0
FFIV,2023-11-02,0.0,0.8145,0.1855,0.3243
FFIV,2023-11-06,0.0,1.0,0.0,0.0
FFIV,2023-11-07,0.0,0.833,0.167,0.296
FFIV,2023-11-10,0.0,1.0,0.0,0.0
FFIV,2023-11-13,0.0,0.714,0.286,0.5267
FFIV,2023-11-23,0.0,1.0,0.0,0.0
FFIV,2023-11-28,0.0,1.0,0.0,0.0
FFIV,2023-11-30,0.0,1.0,0.0,0.0
FFIV,2023-12-02,0.0,0.732,0.268,0.5267
FFIV,2023-12-07,0.0,0.694,0.306,0.5267
FFIV,2023-12-12,0.0,0.56,0.44,0.6705
FFIV,2023-12-15,0.0,0.747,0.253,0.5267
FFIV,2023-12-29,0.0,0.625,0.375,0.5859
FFIV,2024-01-05,0.0,1.0,0.0,0.0
FFIV,2024-01-08,0.144,0.7765,0.0795,-0.13975
FFIV,2024-01-12,0.174,0.667,0.159,-0.0772
FFIV,2024-01-15,0.174,0.667,0.159,-0.0772
FFIV,2024-01-16,0.0,1.0,0.0,0.0
FFIV,2024-01-17,0.0,1.0,0.0,0.0
FFIV,2024-01-18,0.0,1.0,0.0,0.0
FFIV,2024-01-22,0.0,0.6575,0.3425,0.6309
FFIV,2024-01-23,0.0,1.0,0.0,0.0
FFIV,2024-01-26,0.0,1.0,0.0,0.0
FFIV,2024-01-28,0.0,1.0,0.0,0.0
FFIV,2024-01-29,0.0,0.9247142857142857,0.07528571428571428,0.1559142857142857
FFIV,2024-01-30,0.0,0.9056000000000001,0.0944,0.19746000000000002
FI,2023-07-26,0.026571428571428572,0.8942857142857142,0.07914285714285715,0.08314285714285714
FI,2023-07-27,0.0,0.912,0.088,0.19125
FI,2023-07-30,0.147,0.853,0.0,-0.2247
FI,2023-08-01,0.0,1.0,0.0,0.0
FI,2023-08-02,0.0,0.694,0.306,0.3941
FI,2023-08-05,0.0,0.596,0.404,0.7269
FI,2023-08-07,0.0,1.0,0.0,0.0
FI,2023-08-14,0.0,1.0,0.0,0.0
FI,2023-08-23,0.0,1.0,0.0,0.0
FI,2023-08-24,0.073,0.634,0.293,0.6705
FI,2023-09-06,0.0,0.827,0.173,0.3182
FI,2023-09-11,0.0,0.87,0.13,0.2023
FI,2023-09-12,0.0,1.0,0.0,0.0
FI,2023-09-14,0.0,0.625,0.375,0.6369
FI,2023-09-15,0.0,1.0,0.0,0.0
FI,2023-09-21,0.0,1.0,0.0,0.0
FI,2023-09-26,0.0,0.8763333333333333,0.12366666666666666,0.21619999999999998
FI,2023-09-27,0.0,0.6715,0.3285,0.5984
FI,2023-09-29,0.0,1.0,0.0,0.0
FI,2023-10-11,0.0,1.0,0.0,0.0
FI,2023-10-12,0.0,0.7313333333333333,0.26866666666666666,0.4202333333333333
FI,2023-10-17,0.0,1.0,0.0,0.0
FI,2023-10-18,0.0,1.0,0.0,0.0
FI,2023-10-19,0.0,1.0,0.0,0.0
FI,2023-10-23,0.0,1.0,0.0,0.0
FI,2023-10-24,0.0,0.8813636363636363,0.11863636363636365,0.25626363636363636
FI,2023-10-25,0.0,0.709,0.291,0.6249
FI,2023-10-26,0.0,0.8596666666666666,0.14033333333333334,0.2083
FI,2023-10-27,0.0,1.0,0.0,0.0
FI,2023-10-30,0.0,1.0,0.0,0.0
FI,2023-10-31,0.0,1.0,0.0,0.0
FI,2023-11-01,0.051333333333333335,0.891,0.057666666666666665,0.0172
FI,2023-11-02,0.0,1.0,0.0,0.0
FI,2023-11-07,0.0,1.0,0.0,0.0
FI,2023-11-08,0.0,0.545,0.455,0.9136
FI,2023-11-14,0.0,1.0,0.0,0.0
FI,2023-11-15,0.0,1.0,0.0,0.0
FI,2023-11-23,0.0,1.0,0.0,0.0
FI,2023-11-24,0.0,1.0,0.0,0.0
FI,2023-11-30,0.0,0.411,0.589,0.8225
FI,2023-12-01,0.0,1.0,0.0,0.0
FI,2023-12-04,0.0,1.0,0.0,0.0
FI,2023-12-05,0.066,0.833,0.101,0.2023
FI,2023-12-06,0.0,1.0,0.0,0.0
FI,2023-12-08,0.0,1.0,0.0,0.0
FI,2023-12-12,0.0,1.0,0.0,0.0
FI,2023-12-13,0.0,1.0,0.0,0.0
FI,2023-12-15,0.0,1.0,0.0,0.0
FI,2023-12-19,0.0,1.0,0.0,0.0
FI,2023-12-27,0.0,0.839,0.161,0.3612
FI,2023-12-28,0.0,0.761,0.239,0.296
FI,2023-12-30,0.0,0.82,0.18,0.296
FI,2024-01-04,0.0,0.8875,0.1125,0.2202
FI,2024-01-05,0.0,0.707,0.293,0.4404
FI,2024-01-09,0.0,1.0,0.0,0.0
FI,2024-01-15,0.0,0.833,0.167,0.2023
FI,2024-01-17,0.0,1.0,0.0,0.0
FI,2024-01-22,0.038,0.8785000000000001,0.084,0.20095
FI,2024-01-30,0.0,0.776,0.224,0.3818
FI,2024-01-31,0.0,0.8305,0.1695,0.27815
FI,2024-02-01,0.0,1.0,0.0,0.0
FICO,2023-09-06,0.197,0.455,0.348,0.25
FICO,2023-09-07,0.0,0.6665,0.3335,0.48845000000000005
